ref,url,content
Rule 10(1)(a),https://www.wipo.int/pct/en/texts/rules/r10.html,"Units of weights and measures shall be expressed in terms of the metric system, or also expressed in such terms if first expressed in terms of a different system."
Rule 10(1)(b),https://www.wipo.int/pct/en/texts/rules/r10.html,"Temperatures shall be expressed in degrees Celsius, or also expressed in degrees Celsius, if first expressed in a different manner."
Rule 10(1)(c),https://www.wipo.int/pct/en/texts/rules/r10.html,[Deleted]
Rule 10(1)(d),https://www.wipo.int/pct/en/texts/rules/r10.html,"For indications of heat, energy, light, sound, and magnetism, as well as for mathematical formulae and electrical units, the rules of international practice shall be observed; for chemical formulae, the symbols, atomic weights, and molecular formulae, in general use, shall be employed."
Rule 10(1)(e),https://www.wipo.int/pct/en/texts/rules/r10.html,"In general, only such technical terms, signs and symbols should be used as are generally accepted in the art."
Rule 10(1)(f),https://www.wipo.int/pct/en/texts/rules/r10.html,"When the international application or its translation is in Chinese, English or Japanese, the beginning of any decimal fraction shall be marked by a period, whereas, when the international application or its translation is in a language other than Chinese, English or Japanese, it shall be marked by a comma."
Rule 10(2),https://www.wipo.int/pct/en/texts/rules/r10.html,Consistency The terminology and the signs shall be consistent throughout the international application.
Rule 11(1),https://www.wipo.int/pct/en/texts/rules/r11.html,Number of Copies
Rule 11(1)(a),https://www.wipo.int/pct/en/texts/rules/r11.html,"Subject to the provisions of paragraph (b), the international application and each of the documents referred to in the check list (Rule 3.3(a)(ii)) shall be filed in one copy."
Rule 11(1)(b),https://www.wipo.int/pct/en/texts/rules/r11.html,"Any receiving Office may require that the international application and any of the documents referred to in the check list (Rule 3.3(a)(ii)), except the receipt for the fees paid or the check for the payment of the fees, be filed in two or three copies. In that case, the receiving Office shall be responsible for verifying the identity of the second and the third copies with the record copy."
Rule 11(2),https://www.wipo.int/pct/en/texts/rules/r11.html,Fitness for Reproduction
Rule 11(2)(a),https://www.wipo.int/pct/en/texts/rules/r11.html,"All elements of the international application (i.e., the request, the description, the claims, the drawings, and the abstract) shall be so presented as to admit of direct reproduction by photography, electrostatic processes, photo offset, and microfilming, in any number of copies."
Rule 11(2)(b),https://www.wipo.int/pct/en/texts/rules/r11.html,All sheets shall be free from creases and cracks; they shall not be folded.
Rule 11(2)(c),https://www.wipo.int/pct/en/texts/rules/r11.html,Only one side of each sheet shall be used.
Rule 11(2)(d),https://www.wipo.int/pct/en/texts/rules/r11.html,"Subject to Rule 11.10(d) and Rule 11.13(j), each sheet shall be used in an upright position (i.e., the short sides at the top and bottom)."
Rule 11(3),https://www.wipo.int/pct/en/texts/rules/r11.html,"Material to Be Used All elements of the international application shall be on paper which shall be flexible, strong, white, smooth, non-shiny, and durable."
Rule 11(4),https://www.wipo.int/pct/en/texts/rules/r11.html,"Separate Sheets, Etc."
Rule 11(4)(a),https://www.wipo.int/pct/en/texts/rules/r11.html,"Each element (request, description, claims, drawings, abstract) of the international application shall commence on a new sheet."
Rule 11(4)(b),https://www.wipo.int/pct/en/texts/rules/r11.html,"All sheets of the international application shall be so connected that they can be easily turned when consulted, and easily separated and joined again if they have been separated for reproduction purposes."
Rule 11(5),https://www.wipo.int/pct/en/texts/rules/r11.html,"Size of Sheets The size of the sheets shall be A4 (29.7 cm x 21 cm). However, any receiving Office may accept international applications on sheets of other sizes provided that the record copy, as transmitted to the International Bureau, and, if the competent International Searching Authority so desires, the search copy, shall be of A4 size."
Rule 11(6),https://www.wipo.int/pct/en/texts/rules/r11.html,Margins
Rule 11(6)(a),https://www.wipo.int/pct/en/texts/rules/r11.html,"The minimum margins of the sheets containing the description, the claims, and the abstract, shall be as follows: –  top:  2 cm –  left side: 2.5 cm –  right side: 2 cm –  bottom: 2 cm."
Rule 11(6)(b),https://www.wipo.int/pct/en/texts/rules/r11.html,"The recommended maximum, for the margins provided for in paragraph (a), is as follows: –  top:  4 cm –  left side: 4 cm –  right side: 3 cm –  bottom: 3 cm."
Rule 11(6)(c),https://www.wipo.int/pct/en/texts/rules/r11.html,"On sheets containing drawings, the surface usable shall not exceed 26.2 cm x 17.0 cm. The sheets shall not contain frames around the usable or used surface. The minimum margins shall be as follows: –  top:  2.5 cm –  left side: 2.5 cm –  right side: 1.5 cm –  bottom: 1 cm."
Rule 11(6)(d),https://www.wipo.int/pct/en/texts/rules/r11.html,"The margins referred to in paragraphs (a) to (c) apply to A4-size sheets, so that, even if the receiving Office accepts other sizes, the A4-size record copy and, when so required, the A4-size search copy shall leave the aforesaid margins."
Rule 11(6)(e),https://www.wipo.int/pct/en/texts/rules/r11.html,"Subject to paragraph (f) and to Rule 11.8(b), the margins of the international application, when submitted, must be completely blank."
Rule 11(6)(f),https://www.wipo.int/pct/en/texts/rules/r11.html,"The top margin may contain in the left-hand corner an indication of the applicant's file reference, provided that the reference appears within 1.5 cm from the top of the sheet. The number of characters in the applicant's file reference shall not exceed the maximum fixed by the Administrative Instructions."
Rule 11(7),https://www.wipo.int/pct/en/texts/rules/r11.html,Numbering of Sheets
Rule 11(7)(a),https://www.wipo.int/pct/en/texts/rules/r11.html,All the sheets contained in the international application shall be numbered in consecutive Arabic numerals.
Rule 11(7)(b),https://www.wipo.int/pct/en/texts/rules/r11.html,"The numbers shall be centered at the top or bottom of the sheet, but shall not be placed in the margin."
Rule 11(8),https://www.wipo.int/pct/en/texts/rules/r11.html,Numbering of Lines
Rule 11(8)(a),https://www.wipo.int/pct/en/texts/rules/r11.html,"It is strongly recommended to number every fifth line of each sheet of the description, and of each sheet of claims."
